Id,Response,L0_S0_D1,L0_S1_D26,L0_S1_D30,L0_S2_D34,L0_S3_D70,L0_S4_D106,L0_S4_D111,L0_S5_D115,L0_S6_D120,L0_S7_D137,L0_S8_D145,L0_S9_D152,L0_S9_D157,L0_S9_D162,L0_S9_D167,L0_S10_D216,L0_S10_D221,L0_S10_D231,L0_S11_D280,L0_S12_D331,L0_S13_D355,L0_S14_D360,L0_S15_D395,L0_S16_D423,L0_S17_D432,L0_S18_D437,L0_S19_D454,L0_S20_D462,L0_S21_D469,L0_S21_D474,L0_S21_D484,L0_S22_D543,L0_S22_D548,L0_S22_D553,L0_S22_D558,L0_S23_D617,L1_S24_D677,L1_S24_D697,L1_S24_D702,L1_S24_D772,L1_S24_D801,L1_S24_D804,L1_S24_D807,L1_S24_D813,L1_S24_D818,L1_S24_D909,L1_S24_D999,L1_S24_D1018,L1_S24_D1062,L1_S24_D1116,L1_S24_D1135,L1_S24_D1155,L1_S24_D1158,L1_S24_D1163,L1_S24_D1168,L1_S24_D1171,L1_S24_D1178,L1_S24_D1186,L1_S24_D1277,L1_S24_D1368,L1_S24_D1413,L1_S24_D1457,L1_S24_D1511,L1_S24_D1522,L1_S24_D1536,L1_S24_D1558,L1_S24_D1562,L1_S24_D1566,L1_S24_D1568,L1_S24_D1570,L1_S24_D1576,L1_S24_D1583,L1_S24_D1674,L1_S24_D1765,L1_S24_D1770,L1_S24_D1809,L1_S24_D1826,L1_S25_D1854,L1_S25_D1867,L1_S25_D1883,L1_S25_D1887,L1_S25_D1891,L1_S25_D1898,L1_S25_D1902,L1_S25_D1980,L1_S25_D2058,L1_S25_D2098,L1_S25_D2138,L1_S25_D2180,L1_S25_D2206,L1_S25_D2230,L1_S25_D2238,L1_S25_D2240,L1_S25_D2242,L1_S25_D2248,L1_S25_D2251,L1_S25_D2329,L1_S25_D2406,L1_S25_D2430,L1_S25_D2445,L1_S25_D2471,L1_S25_D2497,L1_S25_D2505,L1_S25_D2507,L1_S25_D2509,L1_S25_D2515,L1_S25_D2518,L1_S25_D2596,L1_S25_D2674,L1_S25_D2713,L1_S25_D2728,L1_S25_D2754,L1_S25_D2780,L1_S25_D2788,L1_S25_D2790,L1_S25_D2792,L1_S25_D2798,L1_S25_D2801,L1_S25_D2879,L1_S25_D2957,L1_S25_D2996,L1_S25_D3011,L2_S26_D3037,L2_S26_D3081,L2_S27_D3130,L2_S28_D3223,L3_S29_D3316,L3_S29_D3474,L3_S30_D3496,L3_S30_D3501,L3_S30_D3506,L3_S30_D3566,L3_S30_D3726,L3_S31_D3836,L3_S32_D3852,L3_S33_D3856,L3_S34_D3875,L3_S35_D3886,L3_S35_D3895,L3_S35_D3900,L3_S36_D3919,L3_S36_D3928,L3_S37_D3942,L3_S38_D3953,L3_S39_D3966,L3_S40_D3981,L3_S40_D3985,L3_S41_D3997,L3_S42_D4029,L3_S42_D4045,L3_S43_D4062,L3_S43_D4082,L3_S44_D4101,L3_S45_D4125,L3_S46_D4135,L3_S47_D4140,L3_S48_D4194,L3_S49_D4208,L3_S49_D4218,L3_S50_D4242,L3_S51_D4255
485974.0,1,1155.3399658203125,1155.3399658203125,1155.3399658203125,,1155.3399658203125,1155.3499755859375,1155.3499755859375,,,1155.3599853515625,1155.3599853515625,,,,,1155.3599853515625,1155.3599853515625,1155.3599853515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155.3800048828125,1155.3800048828125,,,1156.3299560546875,1156.3299560546875,1156.3299560546875,1156.3299560546875,1156.3299560546875,1156.3299560546875,1156.3299560546875,,,1156.3499755859375,1156.3599853515625,,,,1156.3599853515625,1156.3599853515625,1156.3599853515625,,,,,,,,,,,,,,,,,,
486183.0,1,,,,,,,,,,,,,,,,,,,,67.52999877929688,67.52999877929688,67.52999877929688,,67.55999755859375,,67.56999969482422,,67.56999969482422,,,,,,,,67.56999969482422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.31999969482422,70.31999969482422,70.33000183105469,70.33000183105469,70.33000183105469,,70.33000183105469,,,70.33999633789062,70.33999633789062,70.33999633789062,70.33999633789062,70.33999633789062,,,70.33999633789062,,,,,,,,,,,,,,,,,,
486357.0,1,1317.06005859375,1317.06005859375,1317.06005859375,,1317.06005859375,1317.0799560546875,1317.0799560546875,,1317.0899658203125,,1317.0899658203125,1317.0899658203125,1317.0899658203125,1317.0899658203125,1317.0899658203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325.8900146484375,1325.8900146484375,1325.9000244140625,1325.9000244140625,1325.9000244140625,1325.9000244140625,1325.9000244140625,,1325.969970703125,,,,,,1325.97998046875,1325.97998046875,1325.97998046875,,,,,,,,,,,,,,,,,,
486358.0,1,1317.06005859375,1317.06005859375,1317.06005859375,,1317.06005859375,1317.0799560546875,1317.0799560546875,,1317.0899658203125,,1317.0899658203125,1317.0899658203125,1317.0899658203125,1317.0899658203125,1317.0899658203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325.8900146484375,1325.8900146484375,1325.9000244140625,1325.9000244140625,1325.9000244140625,1325.9000244140625,1325.9000244140625,,1325.969970703125,,,,,,1325.97998046875,1325.97998046875,1325.97998046875,,,,,,,,,,,,,,,,,,
486378.0,1,1442.469970703125,1442.469970703125,1442.469970703125,1442.469970703125,,,,1442.5,,1442.5,1442.5,,,,,,,,1442.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444.4100341796875,1444.4100341796875,1444.4100341796875,1444.4100341796875,1444.4100341796875,1444.4100341796875,1444.4100341796875,,,1444.4200439453125,1444.4300537109375,1444.4300537109375,1444.4300537109375,1444.4300537109375,,,1444.4300537109375,,,,,,,,,,,,,,,,,,
486489.0,1,236.4600067138672,236.4600067138672,236.4600067138672,,236.47000122070312,,,236.5,236.5,,236.5,236.5,236.5,236.5,236.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.3300018310547,238.3300018310547,238.33999633789062,238.33999633789062,238.33999633789062,,238.33999633789062,,,238.35000610351562,238.36000061035156,238.36000061035156,238.36000061035156,238.36000061035156,,,238.36000061035156,,,,,,,,,,,,,,,,,,
486890.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.9500122070312,794.97998046875,794.97998046875,794.97998046875,,794.97998046875,794.989990234375,794.989990234375,794.989990234375,795.010009765625,,,,795.02001953125,795.030029296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.6699829101562,,804.8599853515625,804.8599853515625,804.8699951171875,804.8699951171875,804.8699951171875,804.8699951171875,804.8699951171875,,,804.8800048828125,804.8800048828125,,,,804.8900146484375,804.8900146484375,804.8900146484375,,,,,,,,,,,,,,,,,,
486985.0,1,370.29998779296875,370.29998779296875,370.29998779296875,,370.29998779296875,,,370.3299865722656,370.3299865722656,,370.3299865722656,,,,,,,,370.3399963378906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.17999267578125,371.17999267578125,371.19000244140625,371.19000244140625,371.19000244140625,,371.19000244140625,,,371.20001220703125,371.20001220703125,371.20001220703125,371.20001220703125,371.20001220703125,,,371.20001220703125,,,,,,,,,,,,,,,,,,
487427.0,1,1597.199951171875,1597.199951171875,1597.199951171875,1597.199951171875,,1597.219970703125,1597.219970703125,,,1597.219970703125,1597.219970703125,,,,,1597.219970703125,1597.219970703125,1597.219970703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1598.780029296875,1598.780029296875,,,1609.6800537109375,1609.6800537109375,1609.6800537109375,1609.6800537109375,1609.6800537109375,1609.6800537109375,1609.6800537109375,,,1609.68994140625,1609.699951171875,,,,1609.699951171875,1609.699951171875,1609.699951171875,,,,,,,,,,,,,,,,,,
487428.0,1,1597.199951171875,1597.199951171875,1597.199951171875,1597.199951171875,,1597.219970703125,1597.219970703125,,,1597.219970703125,1597.219970703125,,,,,1597.219970703125,1597.219970703125,1597.219970703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1598.780029296875,1598.780029296875,,,1609.6800537109375,1609.6800537109375,1609.6800537109375,1609.6800537109375,1609.6800537109375,1609.6800537109375,1609.6800537109375,,,1609.68994140625,1609.699951171875,,,,1609.699951171875,1609.699951171875,1609.699951171875,,,,,,,,,,,,,,,,,,
487860.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.1199951171875,368.1199951171875,368.1199951171875,368.1199951171875,,368.1600036621094,368.1600036621094,368.1700134277344,368.1700134277344,368.19000244140625,,,,368.19000244140625,368.20001220703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.19000244140625,407.19000244140625,,,420.7699890136719,420.7699890136719,420.7699890136719,420.7699890136719,420.7699890136719,,420.7699890136719,,,420.7799987792969,420.7900085449219,420.7900085449219,420.7900085449219,420.7900085449219,,,420.7900085449219,,,,,,,,,,,,,,,,,,
489060.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.469970703125,775.47998046875,775.47998046875,775.47998046875,,775.47998046875,775.47998046875,775.47998046875,775.47998046875,,775.47998046875,775.489990234375,775.489990234375,,775.489990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.9000244140625,789.9000244140625,,,792.25,792.25,792.260009765625,792.260009765625,792.260009765625,792.260009765625,792.260009765625,,792.2899780273438,,,,,,792.2999877929688,792.2999877929688,792.2999877929688,,,,,,,,,,,,,,,,,,
489134.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.8200073242188,706.9199829101562,706.9199829101562,706.9199829101562,706.9199829101562,706.9299926757812,706.9299926757812,,706.9299926757812,,706.97998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.6099853515625,753.6099853515625,753.6099853515625,753.6099853515625,753.6099853515625,753.6099853515625,753.6099853515625,,,753.6199951171875,753.6300048828125,,,,753.6400146484375,753.6400146484375,753.6400146484375,,,,,,,,,,,,,,,,,,
489270.0,1,,,,,,,,,,,,,,,,,,,,1293.02001953125,1293.02001953125,1293.02001953125,,1293.030029296875,,1293.0400390625,,1293.0400390625,,,,1293.0400390625,1293.0400390625,1293.0400390625,1293.0400390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294.449951171875,,1295.760009765625,1295.760009765625,1295.760009765625,1295.760009765625,1295.760009765625,1295.760009765625,1295.760009765625,,1295.7900390625,,,,,,1295.7900390625,1295.7900390625,1295.7900390625,,,,,,,,,,,,,,,,,,
489672.0,1,63.810001373291016,63.810001373291016,63.810001373291016,,63.810001373291016,63.84000015258789,63.84000015258789,,,63.84000015258789,63.84000015258789,,,,,63.849998474121094,63.849998474121094,63.849998474121094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.63999938964844,,66.63999938964844,66.63999938964844,66.63999938964844,,66.63999938964844,66.6500015258789,,66.66000366210938,66.66000366210938,66.66000366210938,66.66000366210938,66.66000366210938,,,66.66999816894531,,,,,,,,,,,,,,,,,,
489777.0,1,203.50999450683594,203.50999450683594,203.50999450683594,,203.52000427246094,203.52999877929688,203.52999877929688,,,203.5399932861328,203.5399932861328,203.5399932861328,203.5399932861328,203.5399932861328,203.5399932861328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.8699951171875,203.8699951171875,203.8699951171875,203.8699951171875,203.8699951171875,,203.8699951171875,,,203.8800048828125,203.8800048828125,203.88999938964844,203.88999938964844,203.88999938964844,,,203.88999938964844,,,,,,,,,,,,,,,,,,
489894.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.8900146484375,692.8900146484375,692.8900146484375,692.8900146484375,,692.8900146484375,692.9000244140625,692.9000244140625,692.9000244140625,692.9000244140625,,692.9000244140625,692.9000244140625,,692.9000244140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.3300170898438,735.3300170898438,,,738.719970703125,738.719970703125,738.72998046875,738.72998046875,738.72998046875,738.72998046875,738.72998046875,,,738.739990234375,738.739990234375,738.75,738.75,738.75,,,738.75,,,,,,,,,,,,,,,,,,
489995.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.7000122070312,789.7100219726562,789.7100219726562,789.7100219726562,,789.7100219726562,789.7100219726562,789.7100219726562,789.7100219726562,789.719970703125,,,,789.72998046875,789.739990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.7999877929688,791.7999877929688,,,795.5999755859375,795.5999755859375,795.5999755859375,795.5999755859375,795.5999755859375,795.5999755859375,795.5999755859375,,,795.6099853515625,795.6199951171875,795.6199951171875,795.6199951171875,795.6199951171875,,,795.6199951171875,,,,,,,,,,,,,,,,,,
489996.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.7000122070312,789.7100219726562,789.7100219726562,789.7100219726562,,789.7100219726562,789.7100219726562,789.7100219726562,789.7100219726562,789.719970703125,,,,789.72998046875,789.739990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.7999877929688,791.7999877929688,,,795.5999755859375,795.5999755859375,795.5999755859375,795.5999755859375,795.5999755859375,795.5999755859375,795.5999755859375,,,795.6099853515625,795.6199951171875,795.6199951171875,795.6199951171875,795.6199951171875,,,795.6199951171875,,,,,,,,,,,,,,,,,,
490767.0,1,1374.489990234375,1374.489990234375,1374.489990234375,,1374.489990234375,1374.510009765625,1374.510009765625,,1374.52001953125,,1374.52001953125,,,,,,,,1374.52001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375.3299560546875,1375.3299560546875,,,1376.6600341796875,1376.6600341796875,1376.6700439453125,1376.6700439453125,1376.6700439453125,1376.6700439453125,1376.6700439453125,,,1376.6800537109375,1376.6800537109375,,,,1376.6800537109375,1376.6800537109375,1376.68994140625,,,,,,,,,,,,,,,,,,
490768.0,1,1374.489990234375,1374.489990234375,1374.489990234375,,1374.489990234375,1374.510009765625,1374.510009765625,,1374.52001953125,,1374.52001953125,,,,,,,,1374.52001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375.3299560546875,1375.3299560546875,,,1376.6600341796875,1376.6600341796875,1376.6700439453125,1376.6700439453125,1376.6700439453125,1376.6700439453125,1376.6700439453125,,,1376.6800537109375,1376.6800537109375,,,,1376.6800537109375,1376.6800537109375,1376.68994140625,,,,,,,,,,,,,,,,,,
491207.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.9199829101562,,,,,,,,,,,,987.8200073242188,987.8200073242188,987.8200073242188,987.8200073242188,987.8200073242188,987.8300170898438,,987.8300170898438,,987.8300170898438,,,994.1699829101562,,1003.9600219726562,1003.9600219726562,1003.9600219726562,1003.9600219726562,1003.9600219726562,1003.9600219726562,1003.9600219726562,,,1003.969970703125,1003.969970703125,,,,1003.97998046875,1003.97998046875,1003.97998046875,,,,,,,,,,,,,,,,,,
491731.0,1,,,,,,,,,,,,,,,,,,,,319.4800109863281,319.4800109863281,,319.4800109863281,,319.5,,319.5,319.5,319.510009765625,319.510009765625,319.510009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0899963378906,320.0899963378906,320.1000061035156,320.1000061035156,320.1000061035156,,320.1000061035156,,,320.1099853515625,320.1199951171875,320.1199951171875,320.1199951171875,320.1199951171875,,,320.1199951171875,,,,,,,,,,,,,,,,,,
491853.0,1,205.05999755859375,205.05999755859375,205.05999755859375,,205.05999755859375,,,205.0800018310547,,205.0800018310547,205.0800018310547,,,,,,,,205.0800018310547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.8800048828125,,205.88999938964844,205.88999938964844,205.88999938964844,,205.88999938964844,,,205.91000366210938,205.91000366210938,205.9199981689453,205.9199981689453,205.9199981689453,,,205.9199981689453,,,,,,,,,,,,,,,,,,
491965.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.8599853515625,653.8599853515625,653.8599853515625,653.8599853515625,,653.8699951171875,653.8699951171875,653.8699951171875,653.8699951171875,,653.8800048828125,,,653.8800048828125,653.8900146484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.6400146484375,691.6400146484375,,,709.2000122070312,709.2000122070312,709.2100219726562,709.2100219726562,709.2100219726562,709.2100219726562,709.2100219726562,,709.239990234375,,,,,,709.25,709.25,709.25,,,,,,,,,,,,,,,,,,
491966.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.8599853515625,653.8599853515625,653.8599853515625,653.8599853515625,,653.8699951171875,653.8699951171875,653.8699951171875,653.8699951171875,,653.8800048828125,,,653.8800048828125,653.8900146484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.6400146484375,691.6400146484375,,,709.2000122070312,709.2000122070312,709.2100219726562,709.2100219726562,709.2100219726562,709.2100219726562,709.2100219726562,,709.239990234375,,,,,,709.25,709.25,709.25,,,,,,,,,,,,,,,,,,
492680.0,1,375.2900085449219,375.2900085449219,375.2900085449219,375.2900085449219,,375.30999755859375,375.30999755859375,,375.32000732421875,,375.32000732421875,,,,,,,,375.32000732421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.5299987792969,389.5299987792969,389.5299987792969,389.5299987792969,389.5299987792969,,389.5299987792969,,,389.54998779296875,389.54998779296875,389.54998779296875,389.54998779296875,389.54998779296875,,,389.54998779296875,,,,,,,,,,,,,,,,,,
492713.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.6500244140625,690.6500244140625,690.6500244140625,690.6500244140625,,690.6599731445312,690.6599731445312,690.6599731445312,690.6699829101562,690.6799926757812,,,,690.6799926757812,690.6900024414062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.3400268554688,735.3400268554688,,,738.719970703125,738.719970703125,738.719970703125,738.719970703125,738.719970703125,738.719970703125,738.719970703125,,,738.739990234375,738.739990234375,,,,738.75,738.75,738.75,,,,,,,,,,,,,,,,,,
492714.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.6500244140625,690.6500244140625,690.6500244140625,690.6500244140625,,690.6599731445312,690.6599731445312,690.6599731445312,690.6699829101562,690.6799926757812,,,,690.6799926757812,690.6900024414062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.3400268554688,735.3400268554688,,,738.719970703125,738.719970703125,738.719970703125,738.719970703125,738.719970703125,738.719970703125,738.719970703125,,,738.739990234375,738.739990234375,,,,738.75,738.75,738.75,,,,,,,,,,,,,,,,,,
493514.0,1,903.469970703125,903.469970703125,903.469970703125,,903.469970703125,903.489990234375,903.489990234375,,,903.5,903.5,903.5,903.5,903.5,903.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.75,904.75,,,907.27001953125,907.27001953125,907.280029296875,907.280029296875,907.280029296875,907.280029296875,907.280029296875,,907.3300170898438,,,,,,907.4299926757812,907.4299926757812,907.4299926757812,,,,,,,,,,,,,,,,,,
493515.0,1,903.469970703125,903.469970703125,903.469970703125,,903.469970703125,903.489990234375,903.489990234375,,,903.5,903.5,903.5,903.5,903.5,903.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.75,904.75,,,907.27001953125,907.27001953125,907.280029296875,907.280029296875,907.280029296875,907.280029296875,907.280029296875,,907.3300170898438,,,,,,907.4299926757812,907.4299926757812,907.4299926757812,,,,,,,,,,,,,,,,,,
493531.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.2699890136719,466.3699951171875,466.3699951171875,466.3800048828125,466.3800048828125,466.3800048828125,,466.3800048828125,,466.3900146484375,466.3900146484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.989990234375,504.0,504.0,504.0,,,504.0,504.0,,504.0,,504.010009765625,504.010009765625,504.0199890136719,504.0199890136719,,504.0199890136719
493783.0,1,673.47998046875,673.47998046875,673.47998046875,,673.47998046875,673.510009765625,673.510009765625,,,673.510009765625,673.52001953125,,,,,,,,673.52001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.6599731445312,675.6599731445312,675.6699829101562,675.6699829101562,675.6699829101562,675.6699829101562,675.6699829101562,,675.7000122070312,,675.7100219726562,675.7100219726562,675.7100219726562,675.7100219726562,,,675.7100219726562,,,,,,,,,,,,,,,,,,
493807.0,1,368.5799865722656,368.5799865722656,368.5799865722656,368.5899963378906,,,,368.6099853515625,368.6199951171875,,368.6199951171875,,,,,368.6199951171875,368.6199951171875,368.6199951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.19000244140625,369.19000244140625,369.19000244140625,369.19000244140625,369.19000244140625,,369.19000244140625,,,369.2099914550781,369.2099914550781,,,,369.2200012207031,369.2200012207031,369.2200012207031,,,,,,,,,,,,,,,,,,
493854.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.8599853515625,710.8599853515625,710.8599853515625,710.8599853515625,,710.8699951171875,710.9099731445312,710.9199829101562,710.9199829101562,710.97998046875,,710.97998046875,710.97998046875,,710.989990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.7100219726562,744.7100219726562,,,755.6099853515625,755.6099853515625,755.6099853515625,755.6099853515625,755.6099853515625,755.6099853515625,755.6099853515625,,755.6400146484375,,,,,,755.6599731445312,755.6599731445312,755.6599731445312,,,,,,,,,,,,,,,,,,
493855.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.8599853515625,710.8599853515625,710.8599853515625,710.8599853515625,,710.8699951171875,710.9099731445312,710.9199829101562,710.9199829101562,710.97998046875,,710.97998046875,710.97998046875,,710.989990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.7100219726562,744.7100219726562,,,755.6099853515625,755.6099853515625,755.6099853515625,755.6099853515625,755.6099853515625,755.6099853515625,755.6099853515625,,755.6400146484375,,,,,,755.6599731445312,755.6599731445312,755.6599731445312,,,,,,,,,,,,,,,,,,
493955.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.0800170898438,776.0800170898438,776.0800170898438,776.0800170898438,,776.0900268554688,776.0900268554688,776.0900268554688,776.0900268554688,,776.0999755859375,,,776.1099853515625,776.1099853515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.0900268554688,787.0900268554688,,,788.760009765625,788.760009765625,788.760009765625,788.760009765625,788.760009765625,788.760009765625,788.760009765625,,,788.77001953125,788.77001953125,788.780029296875,788.780029296875,788.780029296875,,,788.780029296875,,,,,,,,,,,,,,,,,,
494134.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.4400024414062,671.4400024414062,671.4400024414062,671.4400024414062,,671.4400024414062,671.4400024414062,671.4400024414062,671.4400024414062,671.4500122070312,,671.4600219726562,671.4600219726562,,671.4600219726562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.3599853515625,739.3599853515625,,,742.2000122070312,742.2000122070312,742.2100219726562,742.2100219726562,742.2100219726562,742.2100219726562,742.2100219726562,,,742.219970703125,742.219970703125,,,,742.219970703125,742.219970703125,742.219970703125,,,,,,,,,,,,,,,,,,
